Date	SBER.ME	GAZP.ME	MTSS.ME	MGNT.ME	SNGS.ME	HYDR.ME	AFLT.ME	DSKY.ME	AAPL	IVV
2020-07-09	174.6293182373047	183.48988342285156	307.573974609375	4142.4267578125	37.88382339477539	0.722372829914093	65.90567779541016	99.43037414550781	95.273193359375	311.8642883300781
2020-07-10	177.3121795654297	185.29603576660156	305.3352966308594	4107.48779296875	37.91820526123047	0.727327823638916	66.3788833618164	100.84676361083984	95.4398422241211	315.0054016113281
2020-07-13	175.55703735351562	181.2598419189453	308.54730224609375	4137.640625	37.623504638671875	0.7276136875152588	66.23202514648438	102.79192352294922	94.99955749511719	312.2099914550781
2020-07-14	174.57916259765625	178.91000366210938	308.011962890625	4070.63427734375	36.631343841552734	0.7230399250984192	66.31361389160156	100.9411849975586	96.5716552734375	316.2599182128906
2020-07-15	193.23226928710938	181.66000366210938	310.7373046875	4100.787109375	36.262969970703125	0.7150357365608215	67.09684753417969	102.4897689819336	97.23580932617188	319.2134094238281
2020-07-16	194.31546020507812	183.4600067138672	311.7593078613281	4117.06005859375	36.14999771118164	0.7146546244621277	67.37423706054688	104.05723571777344	96.0393295288086	318.1070861816406
2020-07-17	193.48013305664062	184.7899932861328	312.92730712890625	4125.19677734375	36.79499816894531	0.7184661030769348	67.73322296142578	106.26679992675781	95.84529876708984	319.0454406738281
2020-07-20	195.19671630859375	188.1300048828125	313.8033142089844	4283.14013671875	37.095001220703125	0.7361895442008972	69.13651275634766	106.47454071044922	97.86514282226562	321.6828918457031
2020-07-21	198.46469116210938	187.3699951171875	314.2413024902344	4440.60498046875	37.5099983215332	0.7353319525718689	71.37198638916016	108.85406494140625	96.51444244384766	322.26568603515625
2020-07-22	199.21742248535156	186.88999938964844	314.9713134765625	4485.59521484375	37.63999938964844	0.7300911545753479	70.24608612060547	109.91163635253906	96.78556823730469	324.1622314453125
2020-07-23	199.1072540283203	185.8300018310547	314.8253173828125	4534.4140625	37.41999816894531	0.7265654802322388	70.32767486572266	110.27044677734375	92.38023376464844	320.24072265625
2020-07-24	197.95980834960938	185.38999938964844	310.9806213378906	4563.130859375	38.04499816894531	0.7062693238258362	71.4862060546875	108.68409729003906	92.15138244628906	318.19598388671875
2020-07-27	198.28109741210938	184.52999877929688	312.63531494140625	4521.4912109375	37.72999954223633	0.707889199256897	71.09458923339844	108.62744140625	94.33539581298828	320.53704833984375
